%dir,flowInd,flowStat,timeFirst,timeLast,duration,numHdrDesc,numHdrs,hdrDesc,srcMac,dstMac,ethType,ethVlanID,srcIP,srcIPCC,srcIPOrg,srcPort,dstIP,dstIPCC,dstIPOrg,dstPort,l4Proto,macStat,macPairs,srcMac_dstMac_numP,srcManuf_dstManuf,dstPortClassN,dstPortClass,numPktsSnt,numPktsRcvd,numBytesSnt,numBytesRcvd,minPktSz,maxPktSz,avePktSize,stdPktSize,minIAT,maxIAT,aveIAT,stdIAT,pktps,bytps,pktAsm,bytAsm,tcpFStat,ipMindIPID,ipMaxdIPID,ipMinTTL,ipMaxTTL,ipTTLChg,ipTOS,ipFlags,ipOptCnt,ipOptCpCl_Num,ip6OptCntHH_D,ip6OptHH_D,tcpISeqN,tcpPSeqCnt,tcpSeqSntBytes,tcpSeqFaultCnt,tcpPAckCnt,tcpFlwLssAckRcvdBytes,tcpAckFaultCnt,tcpInitWinSz,tcpAveWinSz,tcpMinWinSz,tcpMaxWinSz,tcpWinSzDwnCnt,tcpWinSzUpCnt,tcpWinSzChgDirCnt,tcpWinSzThRt,tcpFlags,tcpAnomaly,tcpOptPktCnt,tcpOptCnt,tcpOptions,tcpMSS,tcpWS,tcpMPTBF,tcpMPF,tcpMPAID,tcpMPdssF,tcpTmS,tcpTmER,tcpEcI,tcpUtm,tcpBtm,tcpSSASAATrip,tcpRTTAckTripMin,tcpRTTAckTripMax,tcpRTTAckTripAve,tcpRTTAckTripJitAve,tcpRTTSseqAA,tcpRTTAckJitAve,tcpStates,icmpStat,icmpTCcnt,icmpBFTypH_TypL_Code,icmpTmGtw,icmpEchoSuccRatio,icmpPFindex,connSip,connDip,connSipDip,connSipDprt,connF
A,417,0x0400000000004000,1527823344.687625,1527823344.687923,0.000298,1,3,eth:ipv4:udp,00:16:6c:ab:6b:88,14:cc:20:51:33:ea,0x0800,,192.168.1.248,07,Private network,50859,192.168.1.1,07,Private network,53,17,0x00,1,00:16:6c:ab:6b:88_14:cc:20:51:33:ea_2,SamsungE_Tp-LinkT,53,domain,2,2,60,124,30,30,30.0,0.0,0,0.000298,0.000149,0.0001053589,6711.409,201342.3,0.0,-0.3478261,0x0000,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,65535.0,0.0,0.0,0.0,0.0,-1.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,11,7,8,6,0.5454546
B,417,0x0400000000004001,1527823344.688431,1527823344.688894,0.000463,1,3,eth:ipv4:udp,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,0x0800,,192.168.1.1,07,Private network,53,192.168.1.248,07,Private network,50859,17,0x00,1,14:cc:20:51:33:ea_00:16:6c:ab:6b:88_2,Tp-LinkT_SamsungE,53,domain,2,2,124,60,30,94,62.0,22.62742,0,0.000463,0.0002315,0.0001636952,4319.654,267818.6,0.0,0.3478261,0x0000,1,1,64,64,0,0x00,0x0840,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,0.000508,0.000971,0.0007395,0.0001636952,0.0007395,0.0001636952,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,7,11,7,5,0.7142857
A,418,0x0400000000004000,1527823344.750613,1527823344.750613,0.0,1,3,eth:ipv4:udp,00:16:6c:ab:6b:88,14:cc:20:51:33:ea,0x0800,,192.168.1.248,07,Private network,32977,129.250.35.251,us,NTT America,123,17,0x00,1,00:16:6c:ab:6b:88_14:cc:20:51:33:ea_1,SamsungE_Tp-LinkT,123,ntp,1,1,48,48,48,48,48.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x0000,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,65535.0,0.0,0.0,0.0,0.0,-1.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,11,1,2,2,0.1818182
B,418,0x0400000000004001,1527823344.755034,1527823344.755034,0.0,1,3,eth:ipv4:udp,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,0x0800,,129.250.35.251,us,NTT America,123,192.168.1.248,07,Private network,32977,17,0x00,1,14:cc:20:51:33:ea_00:16:6c:ab:6b:88_1,Tp-LinkT_SamsungE,123,ntp,1,1,48,48,48,48,48.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x0000,65535,0,55,55,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,0.004421,0.004421,0.004421,0.0,0.004421,0.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,1,11,1,1,1.0
A,407,0x0400000002004000,1527823343.523185,1527823344.797175,1.27399,1,4,eth:ipv4:udp:ssdp,00:16:6c:ab:6b:88,01:00:5e:7f:ff:fa,0x0800,,192.168.1.248,07,Private network,1900,239.255.255.250,10,Multicast,1900,17,0x00,1,00:16:6c:ab:6b:88_01:00:5e:7f:ff:fa_2,SamsungE_-,1900,ssdp,2,0,188,0,94,94,94.0,0.0,0,1.27399,0.636995,0.4504235,1.569871,147.5679,1.0,1.0,0x0000,0,0,1,1,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,65535.0,0.0,0.0,0.0,0.0,-1.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,10,5,2,2,0.2
A,415,0x0800000000008001,1527823344.195428,1527823344.845119,0.649691,1,4,eth:ipv6:ipv6.hopopts:icmpv6,00:16:6c:ab:6b:88,33:33:00:00:00:16,0x86dd,,fe80::216:6cff:feab:6b88,02,Link-local,0,ff02::16,10,Multicast,0,58,0x00,1,00:16:6c:ab:6b:88_33:33:00:00:00:16_3,SamsungE_-,0,unknown,3,0,60,0,20,20,20.0,0.0,0,0.380022,0.2165637,0.1139069,4.61758,92.3516,1.0,1.0,0x0000,65535,0,1,1,0,0x00,0x0000,0,0x00_0x00000000,6_0,0x00000022_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,65535.0,0.0,0.0,0.0,0.0,-1.0,0x00,0x01,3,0x00008000_0x00000000_0x0001,0x00000000,0.0,0,1,2,1,2,2.0
A,411,0x0400000002004000,1527823343.577787,1527823344.853014,1.275227,1,4,eth:ipv4:udp:ssdp,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,0x0800,,192.168.1.1,07,Private network,1900,192.168.1.248,07,Private network,1900,17,0x00,1,14:cc:20:51:33:ea_00:16:6c:ab:6b:88_52,Tp-LinkT_SamsungE,1900,ssdp,52,0,21688,0,365,453,417.0769,28.07506,0,1.264007,0.02452359,0.170333,40.77705,17007.17,1.0,1.0,0x0000,1,71,64,64,0,0x00,0x0840,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,65535.0,0.0,0.0,0.0,0.0,-1.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,5,1,1,2,0.4
A,419,0x0400000000004000,1527823344.861863,1527823344.863699,0.001836,1,3,eth:ipv4:udp,00:16:6c:ab:6b:88,14:cc:20:51:33:ea,0x0800,,192.168.1.248,07,Private network,57854,192.168.1.1,07,Private network,5351,17,0x00,1,00:16:6c:ab:6b:88_14:cc:20:51:33:ea_2,SamsungE_Tp-LinkT,5351,nat-pmp,2,2,14,28,2,12,7.0,3.535534,0,0.001836,0.000918,0.000649124,1089.325,7625.272,0.0,-0.3333333,0x0000,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,0.001433,0.001433,0.0007165,0.000506642,0.0,-1.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,10,7,6,2,0.2
B,419,0x0400000000004001,1527823344.862266,1527823344.879648,0.017382,1,3,eth:ipv4:udp,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,0x0800,,192.168.1.1,07,Private network,5351,192.168.1.248,07,Private network,57854,17,0x00,1,14:cc:20:51:33:ea_00:16:6c:ab:6b:88_2,Tp-LinkT_SamsungE,5351,nat-pmp,2,2,28,14,12,16,14.0,1.414214,0,0.017382,0.008691,0.006145465,115.0616,1610.862,0.0,0.3333333,0x0000,2,2,64,64,0,0x00,0x0840,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,0.000403,0.015949,0.008176,0.005496341,0.0088925,0.005519642,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,7,10,5,1,0.1428571
A,396,0x0400100000004000,1527823338.849261,1527823344.848798,5.999537,1,3,eth:ipv4:udp,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,0x0800,,192.168.1.239,07,Private network,43230,108.61.195.183,us,Choopa,123,17,0x00,1,44:65:0d:56:cc:d3_14:cc:20:51:33:ea_4,AmazonTe_Tp-LinkT,123,ntp,4,4,192,192,48,48,48.0,0.0,0,2.003006,1.499884,0.6506047,0.6667181,32.00247,0.0,0.0,0x0000,0,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,1.845911,1.856602,1.388752,0.6030653,0.0,-1.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,13,1,2,20,1.538462
B,396,0x0400000000004001,1527823339.006356,1527823344.992242,5.985886,1,3,eth:ipv4:udp,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0x0800,,108.61.195.183,us,Choopa,123,192.168.1.239,07,Private network,43230,17,0x00,1,14:cc:20:51:33:ea_44:65:0d:56:cc:d3_4,Tp-LinkT_AmazonTe,123,ntp,4,4,192,192,48,48,48.0,0.0,0,2.000046,1.496472,0.6497657,0.6682386,32.07545,0.0,0.0,0x0000,16591,58147,53,53,0,0x00,0x0002,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,0.143279,0.157095,0.1469928,0.004428459,1.535745,0.6030816,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,1,13,1,19,19.0
A,390,0x0400100000004000,1527823338.248996,1527823344.848313,6.599317,1,3,eth:ipv4:udp,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,0x0800,,192.168.1.239,07,Private network,43230,172.98.193.44,us,Centrilogic,123,17,0x00,1,44:65:0d:56:cc:d3_14:cc:20:51:33:ea_4,AmazonTe_Tp-LinkT,123,ntp,4,4,192,192,48,48,48.0,0.0,0,2.209962,1.649829,0.7155839,0.6061233,29.09392,0.0,0.0,0x0000,0,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,1.980204,2.00171,1.492791,0.6476138,0.0,-1.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,12,1,2,18,1.5
B,390,0x0400000000004001,1527823338.460616,1527823345.056741,6.596125,1,3,eth:ipv4:udp,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0x0800,,172.98.193.44,us,Centrilogic,123,192.168.1.239,07,Private network,43230,17,0x00,1,14:cc:20:51:33:ea_44:65:0d:56:cc:d3_4,Tp-LinkT_AmazonTe,123,ntp,4,4,192,192,48,48,48.0,0.0,0,2.209992,1.649031,0.7154102,0.6064166,29.108,0.0,0.0,0x0000,54,325,41,41,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,0.208252,0.21162,0.2091455,0.001068468,1.701936,0.6476147,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,1,12,1,17,17.0
A,391,0x0400100000004000,1527823338.450466,1527823345.050725,6.600259,1,3,eth:ipv4:udp,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,0x0800,,192.168.1.239,07,Private network,43230,162.248.241.94,us,Centrilogic,123,17,0x00,1,44:65:0d:56:cc:d3_14:cc:20:51:33:ea_4,AmazonTe_Tp-LinkT,123,ntp,4,4,192,192,48,48,48.0,0.0,0,2.201877,1.650065,0.716107,0.6060368,29.08977,0.0,0.0,0x0000,0,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,1.98931,1.99305,1.493311,0.6481078,0.0,-1.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,11,1,4,16,1.454545
B,391,0x0400000000004001,1527823338.659674,1527823345.259383,6.599709,1,3,eth:ipv4:udp,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0x0800,,162.248.241.94,us,Centrilogic,123,192.168.1.239,07,Private network,43230,17,0x00,1,14:cc:20:51:33:ea_44:65:0d:56:cc:d3_4,Tp-LinkT_AmazonTe,123,ntp,4,4,192,192,48,48,48.0,0.0,0,2.201708,1.649927,0.7160503,0.6060873,29.09219,0.0,0.0,0x0000,218,285,41,41,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,0.208658,0.209208,0.2089188,0.0001678371,1.702229,0.6481079,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,1,11,3,15,15.0
A,395,0x0400100000004000,1527823338.648822,1527823345.248311,6.599489,1,3,eth:ipv4:udp,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,0x0800,,192.168.1.239,07,Private network,43230,66.96.98.9,us,UP Logon,123,17,0x00,1,44:65:0d:56:cc:d3_14:cc:20:51:33:ea_4,AmazonTe_Tp-LinkT,123,ntp,4,4,192,192,48,48,48.0,0.0,0,2.203354,1.649872,0.7156457,0.6061075,29.09316,0.0,0.0,0x0000,0,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,1.98477,1.990848,1.490675,0.6465899,0.0,-1.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,11,1,2,14,1.272727
B,395,0x0400000000004001,1527823338.861328,1527823345.460292,6.598964,1,3,eth:ipv4:udp,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0x0800,,66.96.98.9,us,UP Logon,123,192.168.1.239,07,Private network,43230,17,0x00,1,14:cc:20:51:33:ea_44:65:0d:56:cc:d3_4,Tp-LinkT_AmazonTe,123,ntp,4,4,192,192,48,48,48.0,0.0,0,2.203087,1.649741,0.715597,0.6061558,29.09548,0.0,0.0,0x0000,871,907,50,50,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,0.211981,0.212506,0.2121923,0.0001663599,1.702868,0.64659,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,1,11,1,13,13.0
A,625,0x0400000000004000,1527823525.706022,1527823527.380355,1.674333,1,3,eth:ipv4:tcp,ec:1a:59:83:28:11,14:cc:20:51:33:ea,0x0800,,192.168.1.165,07,Private network,4534,184.73.174.14,us,Amazoncom,8443,6,0x00,1,ec:1a:59:83:28:11_14:cc:20:51:33:ea_11,BelkinIn_Tp-LinkT,8443,pcsync-https,11,10,659,3118,0,245,59.90909,77.77953,0,0.537298,0.1522121,0.1445985,6.56978,393.5896,0.04761905,-0.6510458,0x00d4,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1246959587,8,658,2,4,3119,0,11680,10210.98,5840,11680,1,2,1,0.0,0x1e,0x0004,11,35,0x0000011e,1460,2,0x0000,0x00,0,0x00,4294954194,3029844714,0.004,17179817.591998,1510643709.788358,0.0,0.001497,0.553968,0.05629664,0.1440523,0.20948,-1.0,0x42,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,10,1,3,3,0.3
B,625,0x0400000000004001,1527823525.915502,1527823527.370635,1.455133,1,3,eth:ipv4:tcp,14:cc:20:51:33:ea,ec:1a:59:83:28:11,0x0800,,184.73.174.14,us,Amazoncom,8443,192.168.1.165,07,Private network,4534,6,0x00,1,14:cc:20:51:33:ea_ec:1a:59:83:28:11_10,Tp-LinkT_BelkinIn,8443,pcsync-https,10,11,3118,659,0,1448,311.8,464.3176,0,0.762106,0.1455133,0.2044546,6.872224,2142.76,-0.04761905,0.6510458,0x00d4,1,4520,38,38,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2450182172,10,3117,0,4,621,1,3706880,180314.0,30080,3706880,1,2,1,0.0,0x1b,0x0003,10,32,0x0000011e,1460,128,0x0000,0x00,0,0x00,3029844714,4294954137,0.004,12119379.43164,1515704147.938996,0.20948,0.207388,0.244459,0.2157969,0.009620115,0.2720935,0.1443732,0x02,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,1,10,2,2,2.0
A,397,0x0400100000004000,1527823339.050983,1527823345.648294,6.597311,1,3,eth:ipv4:udp,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,0x0800,,192.168.1.239,07,Private network,43230,96.126.105.86,us,Linode,123,17,0x00,1,44:65:0d:56:cc:d3_14:cc:20:51:33:ea_4,AmazonTe_Tp-LinkT,123,ntp,4,4,192,192,48,48,48.0,0.0,0,2.199861,1.649328,0.7156646,0.6063076,29.10277,0.0,0.0,0x0000,0,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,1.985886,1.987494,1.490011,0.6464512,0.0,-1.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,10,1,2,12,1.2
B,397,0x0400000000004001,1527823339.262587,1527823345.859474,6.596887,1,3,eth:ipv4:udp,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0x0800,,96.126.105.86,us,Linode,123,192.168.1.239,07,Private network,43230,17,0x00,1,14:cc:20:51:33:ea_44:65:0d:56:cc:d3_4,Tp-LinkT_AmazonTe,123,ntp,4,4,192,192,48,48,48.0,0.0,0,2.20064,1.649222,0.7155483,0.6063466,29.10464,0.0,0.0,0x0000,201,409,41,41,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,0.21118,0.213975,0.2121115,0.0009057074,1.702123,0.6464518,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,1,10,1,11,11.0
A,421,0x0400100002004000,1527823346.470771,1527823346.792336,0.321565,1,4,eth:ipv4:udp:ssdp,ec:1a:59:83:28:11,01:00:5e:7f:ff:fa,0x0800,,192.168.1.165,07,Private network,3076,239.255.255.250,10,Multicast,1900,17,0x00,1,ec:1a:59:83:28:11_01:00:5e:7f:ff:fa_4,BelkinIn_-,1900,ssdp,4,0,1298,0,310,342,324.5,11.64433,0,0.115564,0.08039125,0.0354643,12.43916,4036.509,1.0,1.0,0x0000,0,0,4,4,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,65535.0,0.0,0.0,0.0,0.0,-1.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,10,5,2,2,0.2
A,422,0x0400000000004000,1527823346.83147,1527823346.83147,0.0,1,3,eth:ipv4:udp,ec:1a:59:83:28:11,14:cc:20:51:33:ea,0x0800,,192.168.1.165,07,Private network,3077,129.132.2.21,ch,Swiss Federal Institute of Tec,123,17,0x00,1,ec:1a:59:83:28:11_14:cc:20:51:33:ea_1,BelkinIn_Tp-LinkT,123,ntp,1,0,48,0,48,48,48.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0x0000,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,65535.0,0.0,0.0,0.0,0.0,-1.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,10,1,4,8,0.8
A,423,0x0400000000004000,1527823346.833259,1527823346.833259,0.0,1,3,eth:ipv4:udp,ec:1a:59:83:28:11,14:cc:20:51:33:ea,0x0800,,192.168.1.165,07,Private network,3078,132.163.4.102,us,National Institute of Standard,123,17,0x00,1,ec:1a:59:83:28:11_14:cc:20:51:33:ea_1,BelkinIn_Tp-LinkT,123,ntp,1,0,48,0,48,48,48.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0x0000,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,65535.0,0.0,0.0,0.0,0.0,-1.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,10,1,4,7,0.7
A,626,0x0400000000004000,1527823527.457024,1527823529.632494,2.17547,1,3,eth:ipv4:tcp,ec:1a:59:83:28:11,14:cc:20:51:33:ea,0x0800,,192.168.1.165,07,Private network,4535,184.73.174.14,us,Amazoncom,8443,6,0x00,1,ec:1a:59:83:28:11_14:cc:20:51:33:ea_18,BelkinIn_Tp-LinkT,8443,pcsync-https,18,17,9650,2366,0,1448,536.1111,611.5358,0,0.543292,0.1208594,0.1335778,8.274075,4435.823,0.02857143,0.6061918,0x00d4,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1253525925,15,9649,2,4,2367,0,11680,8735.837,5840,11680,1,1,1,0.0,0x1e,0x0004,18,56,0x0000011e,1460,2,0x0000,0x00,0,0x00,4294954757,3029845278,0.004,17179819.843998,1510643709.788497,0.0,0.000962,0.548784,0.03652989,0.1143754,0.219614,-1.0,0x42,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,10,1,2,2,0.2
B,626,0x0400000000004001,1527823527.676638,1527823529.625588,1.94895,1,3,eth:ipv4:tcp,14:cc:20:51:33:ea,ec:1a:59:83:28:11,0x0800,,184.73.174.14,us,Amazoncom,8443,192.168.1.165,07,Private network,4535,6,0x00,1,14:cc:20:51:33:ea_ec:1a:59:83:28:11_17,Tp-LinkT_BelkinIn,8443,pcsync-https,17,18,2366,9650,0,1448,139.1765,303.8046,0,0.768782,0.1146441,0.1741181,8.722646,1213.987,-0.02857143,-0.6061918,0x00d4,1,55950,38,38,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,3533249021,17,2365,0,11,9612,1,3706880,65428.29,30080,3706880,1,10,1,0.0,0x1b,0x0003,17,53,0x0000011e,1460,128,0x0000,0x00,0,0x00,3029845278,4294954697,0.004,12119381.68764,1515704147.937949,0.219614,0.002905,0.2341,0.1830275,0.07884815,0.2195574,0.13892,0x02,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,1,10,1,1,1.0
A,387,0x0800000000008000,1527823342.894345,1527823347.893626,4.999281,1,3,eth:ipv6:icmpv6,ec:1a:59:83:28:11,14:cc:20:51:33:ea,0x86dd,,fe80::ee1a:59ff:fe83:2811,02,Link-local,0,fe80::16cc:20ff:fe51:33ea,02,Link-local,0,58,0x00,1,ec:1a:59:83:28:11_14:cc:20:51:33:ea_2,BelkinIn_Tp-LinkT,0,unknown,2,3,40,152,16,24,20.0,2.828427,0,4.999281,2.49964,1.767513,0.4000575,8.001151,-0.2,-0.5833333,0x0000,65535,0,255,255,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,0.001039,5.00032,2.500679,1.767513,0.0,-1.0,0x00,0x01,2,0x00000180_0x00000000_0x0001,0x00000000,0.0,0,1,4,2,2,2.0
